@RELATION 05-TRAINING-SUBCOMPONENTS

@ATTRIBUTE parenttype {,A,BUTTON,DIV,LI,UL,discrete}
@ATTRIBUTE childcount NUMERIC
@ATTRIBUTE positionleft NUMERIC
@ATTRIBUTE positiontop NUMERIC
@ATTRIBUTE width NUMERIC
@ATTRIBUTE height NUMERIC
@ATTRIBUTE textnodecount NUMERIC
@ATTRIBUTE avchildwidth NUMERIC
@ATTRIBUTE avchildheight NUMERIC
@ATTRIBUTE sdchildwidth NUMERIC
@ATTRIBUTE sdchildheight NUMERIC
@ATTRIBUTE avchildx NUMERIC
@ATTRIBUTE avchildy NUMERIC
@ATTRIBUTE sdchildx NUMERIC
@ATTRIBUTE sdchildy NUMERIC
@ATTRIBUTE subelement {N,Y}

@DATA
UL,2.0,479.0,272.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,479.0,272.0,0.0,0.0,Y
LI,1.0,479.0,272.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,522.0,272.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,522.0,272.0,0.0,0.0,Y
LI,1.0,522.0,272.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,565.0,272.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,565.0,272.0,0.0,0.0,Y
LI,1.0,565.0,272.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,479.0,313.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,479.0,313.0,0.0,0.0,Y
LI,1.0,479.0,313.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,522.0,313.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,522.0,313.0,0.0,0.0,Y
LI,1.0,522.0,313.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,565.0,313.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,565.0,313.0,0.0,0.0,Y
LI,1.0,565.0,313.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,479.0,354.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,479.0,354.0,0.0,0.0,Y
LI,1.0,479.0,354.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,522.0,354.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,522.0,354.0,0.0,0.0,Y
LI,1.0,522.0,354.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,565.0,354.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,565.0,354.0,0.0,0.0,Y
LI,1.0,565.0,354.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,479.0,395.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,479.0,395.0,0.0,0.0,Y
LI,1.0,479.0,395.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,522.0,395.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,522.0,395.0,0.0,0.0,Y
LI,1.0,522.0,395.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,565.0,395.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,565.0,395.0,0.0,0.0,Y
LI,1.0,565.0,395.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,479.0,436.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,479.0,436.0,0.0,0.0,Y
LI,1.0,479.0,436.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,522.0,436.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,522.0,436.0,0.0,0.0,Y
LI,1.0,522.0,436.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,565.0,436.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,565.0,436.0,0.0,0.0,Y
LI,1.0,565.0,436.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,479.0,477.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,479.0,477.0,0.0,0.0,Y
LI,1.0,479.0,477.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,522.0,477.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,522.0,477.0,0.0,0.0,Y
LI,1.0,522.0,477.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,565.0,477.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,565.0,477.0,0.0,0.0,Y
LI,1.0,565.0,477.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,479.0,518.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,479.0,518.0,0.0,0.0,Y
LI,1.0,479.0,518.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,522.0,518.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,522.0,518.0,0.0,0.0,Y
LI,1.0,522.0,518.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,565.0,518.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,565.0,518.0,0.0,0.0,Y
LI,1.0,565.0,518.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,479.0,559.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,479.0,559.0,0.0,0.0,Y
LI,1.0,479.0,559.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
DIV,128.0,80.0,229.0,537.0,392.0,45.0,82.13,58.84,63.55,98.13,368.78,372.1,181.16,92.77,N
DIV,29.0,81.0,230.0,185.0,390.0,9.0,147.0,44.5,8.72,67.71,100.0,336.9,4.36,71.9,N
DIV,28.0,81.0,230.0,185.0,264.0,9.0,145.0,32.95,0.0,46.45,101.0,342.53,0.0,69.35,N
DIV,27.0,101.0,244.0,145.0,230.0,9.0,145.0,22.0,0.0,0.0,101.0,348.0,0.0,67.13,Y
UL,2.0,101.0,244.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,244.0,0.0,0.0,Y
LI,1.0,101.0,244.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,270.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,270.0,0.0,0.0,Y
LI,1.0,101.0,270.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,296.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,296.0,0.0,0.0,Y
LI,1.0,101.0,296.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,322.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,322.0,0.0,0.0,Y
LI,1.0,101.0,322.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,348.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,348.0,0.0,0.0,Y
LI,1.0,101.0,348.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,374.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,374.0,0.0,0.0,Y
LI,1.0,101.0,374.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,400.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,400.0,0.0,0.0,Y
LI,1.0,101.0,400.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,426.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,426.0,0.0,0.0,Y
LI,1.0,101.0,426.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,452.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,452.0,0.0,0.0,Y
LI,1.0,101.0,452.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
DIV,27.0,266.0,230.0,185.0,390.0,13.0,146.86,65.57,10.3,102.34,285.57,374.71,5.15,92.97,N
DIV,26.0,267.0,230.0,184.0,342.0,13.0,144.0,44.31,0.0,70.35,287.0,385.85,0.0,87.02,N
DIV,24.0,287.0,264.0,144.0,288.0,12.0,144.0,24.0,0.0,0.0,287.0,396.0,0.0,82.85,Y
UL,1.0,287.0,264.0,144.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,287.0,288.0,144.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,287.0,312.0,144.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,287.0,336.0,144.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,287.0,360.0,144.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,287.0,384.0,144.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,287.0,408.0,144.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,287.0,432.0,144.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,287.0,456.0,144.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,287.0,480.0,144.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,287.0,504.0,144.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,287.0,528.0,144.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
DIV,69.0,451.0,230.0,165.0,390.0,23.0,27.96,41.43,23.92,68.08,517.67,395.87,36.52,90.71,N
DIV,68.0,452.0,230.0,164.0,390.0,23.0,24.93,33.69,12.82,44.47,519.13,399.56,35.57,88.24,N
DIV,66.0,479.0,272.0,110.0,328.0,22.0,23.0,27.0,0.0,3.0,520.05,402.45,35.45,87.09,Y
UL,2.0,479.0,272.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,479.0,272.0,0.0,0.0,Y
LI,1.0,479.0,272.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,522.0,272.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,522.0,272.0,0.0,0.0,Y
LI,1.0,522.0,272.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,565.0,272.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,565.0,272.0,0.0,0.0,Y
LI,1.0,565.0,272.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,479.0,313.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,479.0,313.0,0.0,0.0,Y
LI,1.0,479.0,313.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,522.0,313.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,522.0,313.0,0.0,0.0,Y
LI,1.0,522.0,313.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,565.0,313.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,565.0,313.0,0.0,0.0,Y
LI,1.0,565.0,313.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,479.0,354.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,479.0,354.0,0.0,0.0,Y
LI,1.0,479.0,354.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,522.0,354.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,522.0,354.0,0.0,0.0,Y
LI,1.0,522.0,354.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,565.0,354.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,565.0,354.0,0.0,0.0,Y
LI,1.0,565.0,354.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,479.0,395.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,479.0,395.0,0.0,0.0,Y
LI,1.0,479.0,395.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,522.0,395.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,522.0,395.0,0.0,0.0,Y
LI,1.0,522.0,395.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,565.0,395.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,565.0,395.0,0.0,0.0,Y
LI,1.0,565.0,395.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,479.0,436.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,479.0,436.0,0.0,0.0,Y
LI,1.0,479.0,436.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,522.0,436.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,522.0,436.0,0.0,0.0,Y
LI,1.0,522.0,436.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,565.0,436.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,565.0,436.0,0.0,0.0,Y
LI,1.0,565.0,436.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,479.0,477.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,479.0,477.0,0.0,0.0,Y
LI,1.0,479.0,477.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,522.0,477.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,522.0,477.0,0.0,0.0,Y
LI,1.0,522.0,477.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,565.0,477.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,565.0,477.0,0.0,0.0,Y
LI,1.0,565.0,477.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,479.0,518.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,479.0,518.0,0.0,0.0,Y
LI,1.0,479.0,518.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,522.0,518.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,522.0,518.0,0.0,0.0,N
LI,1.0,522.0,518.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,565.0,518.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,565.0,518.0,0.0,0.0,N
LI,1.0,565.0,518.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,479.0,559.0,23.0,24.0,1.0,23.0,30.0,0.0,0.0,479.0,559.0,0.0,0.0,N
LI,1.0,479.0,559.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
DIV,48.0,80.0,149.0,187.0,422.0,15.0,147.42,57.15,9.54,111.26,99.79,328.61,4.77,120.42,N
DIV,47.0,81.0,150.0,185.0,420.0,15.0,146.25,45.81,6.96,92.32,100.38,334.19,3.48,118.01,N
DIV,46.0,81.0,150.0,185.0,420.0,15.0,145.0,33.74,0.0,64.31,101.0,340.13,0.0,115.09,N
DIV,45.0,101.0,164.0,145.0,386.0,15.0,145.0,22.0,0.0,0.0,101.0,346.0,0.0,112.33,Y
UL,2.0,101.0,164.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,164.0,0.0,0.0,Y
LI,1.0,101.0,164.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,190.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,190.0,0.0,0.0,Y
LI,1.0,101.0,190.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,216.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,216.0,0.0,0.0,Y
LI,1.0,101.0,216.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,242.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,242.0,0.0,0.0,Y
LI,1.0,101.0,242.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,268.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,268.0,0.0,0.0,Y
LI,1.0,101.0,268.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,294.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,294.0,0.0,0.0,Y
LI,1.0,101.0,294.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,320.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,320.0,0.0,0.0,Y
LI,1.0,101.0,320.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,346.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,346.0,0.0,0.0,Y
LI,1.0,101.0,346.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,372.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,372.0,0.0,0.0,Y
LI,1.0,101.0,372.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,398.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,398.0,0.0,0.0,Y
LI,1.0,101.0,398.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,424.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,424.0,0.0,0.0,Y
LI,1.0,101.0,424.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,450.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,450.0,0.0,0.0,Y
LI,1.0,101.0,450.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,476.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,476.0,0.0,0.0,Y
LI,1.0,101.0,476.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,502.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,502.0,0.0,0.0,Y
LI,1.0,101.0,502.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,528.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,528.0,0.0,0.0,Y
LI,1.0,101.0,528.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
DIV,74.0,80.0,300.0,767.0,272.0,29.0,156.0,73.51,17.98,88.4,338.53,376.42,221.1,61.36,N
DIV,23.0,81.0,301.0,185.0,270.0,7.0,147.5,43.63,9.68,57.53,99.75,382.38,4.84,56.23,N
DIV,22.0,81.0,301.0,185.0,212.0,7.0,145.0,32.4,0.0,38.91,101.0,387.8,0.0,53.87,N
DIV,21.0,101.0,315.0,145.0,178.0,7.0,145.0,22.0,0.0,0.0,101.0,393.0,0.0,52.0,Y
UL,2.0,101.0,315.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,315.0,0.0,0.0,Y
LI,1.0,101.0,315.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,341.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,341.0,0.0,0.0,Y
LI,1.0,101.0,341.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,367.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,367.0,0.0,0.0,Y
LI,1.0,101.0,367.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,393.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,393.0,0.0,0.0,Y
LI,1.0,101.0,393.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,419.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,419.0,0.0,0.0,Y
LI,1.0,101.0,419.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,445.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,445.0,0.0,0.0,Y
LI,1.0,101.0,445.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,471.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,471.0,0.0,0.0,Y
LI,1.0,101.0,471.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
DIV,13.0,266.0,301.0,207.0,270.0,6.0,171.71,59.14,14.0,57.41,284.14,364.43,7.0,42.04,N
DIV,12.0,267.0,301.0,206.0,174.0,6.0,166.0,40.0,0.0,35.78,287.0,375.0,0.0,35.78,N
DIV,10.0,287.0,335.0,166.0,120.0,5.0,166.0,24.0,0.0,0.0,287.0,383.0,0.0,33.94,Y
UL,1.0,287.0,335.0,166.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,287.0,359.0,166.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,287.0,383.0,166.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,287.0,407.0,166.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,287.0,431.0,166.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
DIV,21.0,473.0,301.0,187.0,270.0,10.0,149.64,63.82,11.5,85.25,492.18,410.45,5.75,71.37,N
DIV,20.0,474.0,301.0,186.0,270.0,10.0,146.0,43.2,0.0,57.6,494.0,421.4,0.0,65.46,N
DIV,18.0,494.0,335.0,146.0,216.0,9.0,146.0,24.0,0.0,0.0,494.0,431.0,0.0,61.97,Y
UL,1.0,494.0,335.0,146.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,494.0,359.0,146.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,494.0,383.0,146.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,494.0,407.0,146.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,494.0,431.0,146.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,494.0,455.0,146.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,494.0,479.0,146.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,494.0,503.0,146.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,494.0,527.0,146.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
DIV,13.0,661.0,301.0,185.0,270.0,6.0,149.71,59.14,14.0,57.41,679.14,364.43,7.0,42.04,N
DIV,12.0,662.0,301.0,184.0,174.0,6.0,144.0,40.0,0.0,35.78,682.0,375.0,0.0,35.78,N
DIV,10.0,682.0,335.0,144.0,120.0,5.0,144.0,24.0,0.0,0.0,682.0,383.0,0.0,33.94,Y
UL,1.0,682.0,335.0,144.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,682.0,359.0,144.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,682.0,383.0,144.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,682.0,407.0,144.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
UL,1.0,682.0,431.0,144.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
DIV,27.0,80.0,336.0,187.0,240.0,8.0,149.21,54.32,12.28,74.9,98.89,426.16,6.14,65.83,N
DIV,26.0,81.0,337.0,185.0,238.0,8.0,147.22,44.11,9.16,62.8,99.89,431.11,4.58,64.1,N
DIV,25.0,81.0,337.0,185.0,238.0,8.0,145.0,32.71,0.0,42.82,101.0,436.65,0.0,61.63,N
DIV,24.0,101.0,351.0,145.0,204.0,8.0,145.0,22.0,0.0,0.0,101.0,442.0,0.0,59.57,Y
UL,2.0,101.0,351.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,351.0,0.0,0.0,Y
LI,1.0,101.0,351.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,377.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,377.0,0.0,0.0,Y
LI,1.0,101.0,377.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,403.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,403.0,0.0,0.0,Y
LI,1.0,101.0,403.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
UL,2.0,101.0,429.0,145.0,22.0,1.0,145.0,22.0,0.0,0.0,101.0,429.0,0.0,0.0,Y
LI,1.0,101.0,429.0,145.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
